Aircraft,Component,System,Date,Reason,Time Hours,Time Cycles 
326,REM_Component_I, ,2006-09-14,3,6419,786
326,REM_Component_I, ,2007-03-21,3,65568,7810
326,REM_Component_A,System4,2007-04-09,3,11906,1442
326,REM_Component_A,System1,2007-04-09,3,6601,779
326,REM_Component_B,System1,2007-04-10,3,6601,779
326,REM_Component_B,System1,2007-04-20,3,131,17
326,REM_Component_H, ,2007-06-21,3,9472,1151
326,REM_Component_D, ,2007-10-14,3,13095,1579
326,REM_Component_A,System3,2007-10-15,3,12576,1855
326,REM_Component_F,System1,2008-02-09,3,13161,1577
326,REM_Component_F,System4,2008-02-16,3,0,0
326,REM_Component_G,System3,2008-03-28,3,14658,2099
326,REM_Component_B,System3,2008-03-28,3,9466,1120
326,REM_Component_E, ,2008-04-19,3,80068,9533
326,REM_Component_B,System4,2008-05-28,3,7057,849
326,REM_Component_A,System3,2008-08-06,3,3701,436
326,REM_Component_A,System3,2008-08-08,3,43,5
326,REM_Component_N, ,2008-09-21,3,31272,3842
326,REM_Component_A,System4,2008-10-03,3,12591,1510
326,REM_Component_G,System3,2008-10-05,3,125,14
326,REM_Component_B,System4,2008-12-11,3,2595,296
326,REM_Component_D, ,2009-05-08,3,6747,789
326,REM_Component_D, ,2009-05-14,3,20468,2442
1990,REM_Component_B,System4,2006-04-22,3,792,82
1990,REM_Component_G,System1,2006-05-05,3,9621,1003
1990,REM_Component_J, ,2006-07-23,3,123858,15117
1990,REM_Component_J, ,2006-07-23,3,39028,4229
1990,REM_Component_D, ,2006-07-24,3,4086,426
1990,REM_Component_D, ,2006-08-28,3,4230,442
1990,REM_Component_H, ,2006-08-29,3,7076,739
1990,REM_Component_A,System2,2006-09-01,3,124385,15173
1990,REM_Component_A,System2,2006-09-01,3,4273,447
1990,REM_Component_D, ,2006-09-30,3,4264,450
1990,REM_Component_H, ,2006-10-14,3,710,80
1990,REM_Component_K,System1,2006-12-10,3,15844,1671
1990,REM_Component_D, ,2007-01-06,3,1718,185
1990,REM_Component_N, ,2007-01-07,3,74884,8234
1990,REM_Component_B, ,2007-02-09,3,126566,15406
1990,REM_Component_H, ,2007-02-12,3,126621,15412
1990,REM_Component_G,System3,2007-02-23,3,8204,865
1990,REM_Component_B,System3,2007-02-23,3,204,22
1990,REM_Component_H, ,2007-02-24,3,149,16
1990,REM_Component_N, ,2007-02-24,3,685,72
1990,REM_Component_H, ,2007-03-03,3,1793,188
1990,REM_Component_D, ,2007-03-08,3,854,90
1990,REM_Component_D, ,2007-03-13,3,11508,1215
1990,REM_Component_F,System2,2007-04-25,3,9604,1009
1990,REM_Component_A,System2,2007-04-26,3,32081,3419
1990,REM_Component_D, ,2007-04-26,3,676,70
1990,REM_Component_H, ,2007-04-26,3,17671,1861
1990,REM_Component_D, ,2007-05-04,3,116,12
1990,REM_Component_J, ,2007-05-06,3,28379,3023
1990,REM_Component_D, ,2007-05-06,3,127752,15530
1990,REM_Component_D, ,2007-05-11,3,100,11
1990,REM_Component_B,System3,2007-05-25,3,1236,128
1990,REM_Component_D, ,2007-05-29,3,4207,445
1990,REM_Component_B,System3,2007-09-02,3,10733,1128
1990,REM_Component_E, ,2007-10-28,3,45324,4897
1990,REM_Component_J, ,2007-10-29,3,6296,668
1990,REM_Component_D, ,2007-10-29,3,130154,15785
1990,REM_Component_D, ,2007-10-29,3,2098,224
1990,REM_Component_B,System4,2007-10-29,3,11232,1401
1990,REM_Component_B, ,2007-10-29,3,130163,15786
1990,REM_Component_D, ,2007-11-04,3,5396,570
1990,REM_Component_E, ,2007-11-13,3,130333,15805
1990,REM_Component_B,System2,2007-12-10,3,2328,254
1990,REM_Component_B,System3,2007-12-24,3,2992,319
1990,REM_Component_L, ,2008-08-31,3,79535,8709
1990,REM_Component_A,System2,2008-12-10,3,15476,1632
1990,REM_Component_G,System3,2009-01-29,3,9281,997
1990,REM_Component_B,System2,2009-03-04,3,16619,1756
1990,REM_Component_B,System2,2009-03-26,3,324,34
1990,REM_Component_G,System4,2009-04-24,2,18228,2160
2326,REM_Component_D, ,2006-05-21,4,8543,916
2326,REM_Component_B,System4,2006-06-28,3,2172,227
2326,REM_Component_A,System4,2006-07-01,3,2242,234
2326,REM_Component_A,System4,2006-07-06,3,122562,14680
2326,REM_Component_N, ,2006-07-09,3,1737,182
2326,REM_Component_A,System3,2006-07-26,3,10670,1180
2326,REM_Component_B,System3,2006-07-26,3,122867,14713
2326,REM_Component_B,System3,2006-07-26,3,6679,712
2326,REM_Component_H, ,2006-10-23,3,8947,955
2326,REM_Component_K,System1,2006-11-04,3,39038,4202
2326,REM_Component_B,System2,2007-01-21,3,3023,363
2326,REM_Component_D, ,2007-01-23,3,28102,2985
2326,REM_Component_B,System4,2007-03-13,3,7060,750
2326,REM_Component_D, ,2007-04-10,3,1068,110
2326,REM_Component_J, ,2007-04-15,3,29019,3077
2326,REM_Component_A,System1,2007-05-03,3,24982,2642
2326,REM_Component_B,System4,2007-06-27,3,1238,128
2326,REM_Component_A,System4,2007-08-12,3,16980,1788
2326,REM_Component_A,System4,2007-08-21,3,128229,15283
2326,REM_Component_D, ,2007-09-08,3,6562,699
2326,REM_Component_B,System1,2007-09-21,3,9798,1040
2326,REM_Component_A,System1,2007-10-05,3,14949,1594
2326,REM_Component_A,System4,2007-10-09,3,786,84
2326,REM_Component_K,System1,2007-10-10,3,4618,490
2326,REM_Component_A,System4,2007-10-15,3,57,6
2326,REM_Component_K,System1,2007-11-18,3,537,56
2326,REM_Component_N, ,2007-11-18,3,6854,727
2326,REM_Component_F,System2,2008-12-14,4,10502,1115
2326,REM_Component_F,System3,2008-12-14,4,10502,1115
2326,REM_Component_F,System1,2008-12-14,4,10502,1115
2326,REM_Component_F,System4,2008-12-14,4,10502,1115
2326,REM_Component_L, ,2008-12-14,4,86374,9547
2326,REM_Component_L, ,2008-12-14,4,8654,917
2326,REM_Component_L, ,2008-12-14,4,54270,5871
2326,REM_Component_L, ,2008-12-14,4,38648,4126
2326,REM_Component_L, ,2008-12-14,4,33521,3564
2326,REM_Component_F,System1,2008-12-14,4,38648,4126
2326,REM_Component_F,System3,2008-12-14,4,38648,4126
2326,REM_Component_F,System4,2008-12-14,4,20350,2165
2326,REM_Component_F,System2,2008-12-14,4,10502,1115
2326,REM_Component_N, ,2008-12-14,4,79376,8683
2326,REM_Component_N, ,2008-12-14,4,50046,5407
2326,REM_Component_N, ,2008-12-14,4,63,8
2326,REM_Component_N, ,2008-12-14,4,14580,1553
2326,REM_Component_I, ,2008-12-14,4,108503,12428
2326,REM_Component_I, ,2008-12-14,4,9833,1042
2326,REM_Component_I, ,2008-12-14,4,12054,1282
2326,REM_Component_O, ,2008-12-18,4,38648,4126
2326,REM_Component_O, ,2008-12-18,4,38648,4126
2326,REM_Component_O, ,2008-12-18,4,25628,2718
2326,REM_Component_O, ,2008-12-18,4,25628,2718
2326,REM_Component_M,System3,2008-12-18,4,31565,3360
2326,REM_Component_A,System1,2008-12-18,4,1755,186
2326,REM_Component_A,System3,2008-12-18,4,2729,291
2326,REM_Component_A,System2,2008-12-18,4,2686,286
2326,REM_Component_A,System2,2008-12-18,4,14566,1525
2326,REM_Component_A,System4,2008-12-18,4,731,78
2326,REM_Component_E, ,2008-12-18,4,80471,8817
2326,REM_Component_E, ,2008-12-18,4,77027,8418
2326,REM_Component_E, ,2008-12-18,4,60705,6588
2326,REM_Component_E, ,2008-12-18,4,56438,6104
2326,REM_Component_E, ,2008-12-18,4,34766,3701
2326,REM_Component_G,System2,2008-12-18,4,11,2
2326,REM_Component_G,System1,2008-12-18,4,31005,3281
2326,REM_Component_G,System4,2008-12-18,4,25378,2670
2326,REM_Component_G,System2,2008-12-18,4,9820,1030
2326,REM_Component_G,System3,2008-12-18,4,31565,3360
2326,REM_Component_G,System1,2008-12-18,4,106753,12830
2326,REM_Component_J, ,2008-12-18,4,11142,1184
2326,REM_Component_J, ,2008-12-18,4,9140,968
2326,REM_Component_J, ,2008-12-18,4,34713,3696
2326,REM_Component_J, ,2008-12-18,4,2920,314
2326,REM_Component_D, ,2008-12-18,4,1062,112
2326,REM_Component_D, ,2008-12-18,4,11122,1182
2326,REM_Component_D, ,2008-12-18,4,2998,322
2326,REM_Component_D, ,2008-12-18,4,9021,955
2326,REM_Component_B,System2,2008-12-18,4,1803,192
2326,REM_Component_B,System3,2008-12-18,4,12321,1298
2326,REM_Component_B,System4,2008-12-18,4,731,78
2326,REM_Component_B,System1,2008-12-18,4,576,62
2326,REM_Component_B,System1,2008-12-18,4,10679,1118
2326,REM_Component_H, ,2008-12-18,4,5379,570
2326,REM_Component_H, ,2008-12-18,4,38397,4098
2326,REM_Component_H, ,2008-12-18,4,30683,3257
2326,REM_Component_H, ,2008-12-18,4,33580,3570
2326,REM_Component_K,System1,2008-12-18,4,63,8
2326,REM_Component_M,System2,2008-12-19,4,32032,3386
2326,REM_Component_A,System1,2008-12-19,4,7914,830
2326,REM_Component_A,System3,2008-12-19,4,5959,634
2326,REM_Component_M,System4,2008-12-20,4,25378,2670
2326,REM_Component_M,System1,2008-12-20,4,35770,3787
791,REM_Component_G,System2,2006-04-04,3,847,104
791,REM_Component_B,System4,2006-04-05,3,2198,266
791,REM_Component_H, ,2006-05-22,3,6011,747
791,REM_Component_A,System1,2006-07-24,3,2274,279
791,REM_Component_G,System1,2006-10-01,3,6996,853
791,REM_Component_A,System1,2006-12-03,3,1969,231
791,REM_Component_B,System3,2006-12-04,3,22740,2690
791,REM_Component_B,System1,2006-12-04,3,17132,2088
791,REM_Component_D, ,2006-12-29,3,3939,472
791,REM_Component_A,System3,2007-03-25,3,114226,14956
791,REM_Component_B,System4,2007-08-20,3,6823,824
791,REM_Component_L, ,2007-10-16,3,35659,4459
791,REM_Component_O, ,2008-03-06,3,36509,4537
791,REM_Component_A,System2,2008-03-08,3,9643,1152
791,REM_Component_A,System2,2008-03-27,4,15332,1833
791,REM_Component_A,System2,2008-03-27,4,11665,1395
791,REM_Component_D, ,2008-04-15,3,9731,1162
791,REM_Component_B,System3,2008-04-19,3,118876,15501
791,REM_Component_A,System3,2008-07-15,3,9728,1084
791,REM_Component_D, ,2008-07-28,3,18579,2237
791,REM_Component_D, ,2008-08-13,3,17,2
791,REM_Component_A,System4,2008-09-08,3,1626,195
791,REM_Component_A,System1,2008-11-07,3,24034,2572
791,REM_Component_G,System1,2008-11-07,3,23831,2543
791,REM_Component_A,System1,2008-11-17,3,121382,15796
791,REM_Component_A,System4,2008-11-17,3,4807,563
791,REM_Component_G,System1,2008-11-17,3,137,16
791,REM_Component_B,System3,2009-01-05,3,8735,953
791,REM_Component_D, ,2009-01-06,3,9008,1067
791,REM_Component_B,System3,2009-01-06,3,122075,15874
791,REM_Component_A,System1,2009-01-26,4,122330,15904
791,REM_Component_K,System1,2009-02-15,3,44132,5487
791,REM_Component_A,System4,2009-04-10,3,1981,235
791,REM_Component_G,System4,2009-04-11,3,6805,800
791,REM_Component_I, ,2009-04-17,3,61381,7694
791,REM_Component_G,System4,2009-04-23,3,167,20
791,REM_Component_A,System1,2009-05-04,3,2452,291
736,REM_Component_J, ,2006-05-21,3,24342,2592
736,REM_Component_D, ,2006-05-21,3,18127,1901
736,REM_Component_D, ,2006-05-21,3,6849,709
736,REM_Component_B,System4,2006-06-18,3,437,44
736,REM_Component_G,System4,2006-06-29,3,8830,926
736,REM_Component_B,System4,2006-06-30,3,172,18
736,REM_Component_B,System4,2006-07-27,3,385,38
736,REM_Component_F,System4,2006-07-27,3,28266,3011
736,REM_Component_D, ,2006-09-07,3,1595,164
736,REM_Component_D, ,2006-09-08,3,121333,14391
736,REM_Component_H, ,2006-09-08,3,4159,434
736,REM_Component_B,System2,2006-10-05,3,1657,172
736,REM_Component_B,System4,2006-10-22,3,1294,138
736,REM_Component_B,System4,2006-11-07,3,122186,14483
736,REM_Component_B,System4,2006-11-07,3,210,23
736,REM_Component_B,System2,2006-11-16,3,122341,14501
736,REM_Component_B,System2,2006-11-16,3,603,66
736,REM_Component_A,System2,2006-11-22,3,122421,14509
736,REM_Component_N, ,2006-12-06,3,90967,10322
736,REM_Component_H, ,2007-08-26,2,0,0
736,REM_Component_O, ,2007-12-23,4,77052,8531
736,REM_Component_F,System2,2008-10-09,4,26136,2777
736,REM_Component_F,System3,2008-10-09,4,30798,3284
736,REM_Component_F,System1,2008-10-09,4,30798,3284
736,REM_Component_F,System4,2008-10-09,4,12390,1294
736,REM_Component_N, ,2008-10-09,4,83913,9382
736,REM_Component_N, ,2008-10-09,4,30798,3284
736,REM_Component_N, ,2008-10-09,4,6047,639
736,REM_Component_N, ,2008-10-09,4,567,63
736,REM_Component_E, ,2008-10-10,4,34474,3696
736,REM_Component_E, ,2008-10-10,4,12390,1294
736,REM_Component_H, ,2008-10-10,4,48289,5252
736,REM_Component_P, ,2008-10-10,4,106279,12319
736,REM_Component_F,System4,2008-10-10,4,2532,273
736,REM_Component_F,System1,2008-10-10,4,30798,3284
736,REM_Component_F,System2,2008-10-10,4,30798,3284
736,REM_Component_F,System3,2008-10-10,4,30798,3284
736,REM_Component_L, ,2008-10-10,4,42748,4636
736,REM_Component_L, ,2008-10-10,4,27673,2945
736,REM_Component_L, ,2008-10-10,4,24549,2597
736,REM_Component_M,System1,2008-10-11,4,34903,3746
736,REM_Component_A,System1,2008-10-11,4,14619,1524
736,REM_Component_A,System1,2008-10-11,4,7788,821
736,REM_Component_G,System1,2008-10-11,4,5178,549
736,REM_Component_B,System1,2008-10-11,4,14619,1524
736,REM_Component_C, ,2008-10-11,4,92128,10466
312,REM_Component_L, ,2006-04-24,3,59827,7628
312,REM_Component_D, ,2006-05-02,3,6662,825
312,REM_Component_L, ,2006-05-02,3,107,15
312,REM_Component_A,System4,2006-05-28,3,18386,2294
312,REM_Component_A,System4,2006-05-30,3,104297,13573
312,REM_Component_H, ,2006-06-27,3,46749,5940
312,REM_Component_B,System3,2006-07-30,3,6611,797
312,REM_Component_H, ,2006-08-15,3,105190,13679
312,REM_Component_H, ,2006-08-15,3,24599,3092
312,REM_Component_I, ,2006-12-01,3,39550,4965
312,REM_Component_J, ,2007-03-28,3,58939,7470
312,REM_Component_D, ,2007-03-28,4,4057,492
312,REM_Component_B,System1,2007-07-09,3,109472,14200
312,REM_Component_B,System1,2007-07-09,4,10486,1385
312,REM_Component_D, ,2007-07-14,3,17211,2109
312,REM_Component_D, ,2007-07-14,3,9200,1121
312,REM_Component_I, ,2007-09-17,3,3643,445
312,REM_Component_B,System1,2007-10-05,3,1200,137
312,REM_Component_B,System1,2007-10-05,3,110672,14337
312,REM_Component_I, ,2007-10-07,3,248,27
312,REM_Component_G,System2,2007-10-10,3,3733,457
312,REM_Component_B,System2,2007-11-11,3,3250,398
312,REM_Component_A,System2,2007-11-21,3,3357,411
312,REM_Component_H, ,2007-11-23,3,6813,812
312,REM_Component_G,System2,2007-11-29,3,675,78
312,REM_Component_K,System1,2007-11-29,4,33737,4207
312,REM_Component_A,System1,2008-03-31,3,3645,425
312,REM_Component_B,System1,2008-04-04,3,2467,291
312,REM_Component_J, ,2008-05-03,3,39355,4902
312,REM_Component_B,System3,2008-05-03,3,3344,395
312,REM_Component_F,System3,2008-06-24,1,28106,3458
312,REM_Component_F,System2,2008-06-24,1,28106,3458
312,REM_Component_F,System1,2008-06-24,1,28106,3458
312,REM_Component_F,System4,2008-06-24,1,28106,3458
312,REM_Component_F,System3,2008-07-04,1,28106,3458
312,REM_Component_F,System2,2008-07-04,1,28106,3458
312,REM_Component_F,System1,2008-07-05,1,28106,3458
312,REM_Component_J, ,2008-07-08,3,13454,1622
312,REM_Component_A,System1,2008-07-25,3,903,113
312,REM_Component_F,System4,2008-07-25,1,28109,3459
312,REM_Component_D, ,2008-07-26,3,4500,532
312,REM_Component_B, ,2008-07-26,3,881,110
312,REM_Component_I, ,2008-07-28,3,18555,2246
312,REM_Component_D, ,2008-08-07,3,17948,2178
312,REM_Component_B,System2,2008-09-29,3,3651,437
312,REM_Component_A,System2,2008-12-01,3,4401,522
312,REM_Component_B,System3,2008-12-01,3,2206,257
312,REM_Component_B,System3,2008-12-01,3,115707,14931
312,REM_Component_A,System2,2009-02-16,3,1014,122
312,REM_Component_A,System2,2009-03-03,3,116879,15073
312,REM_Component_A,System2,2009-03-03,3,166,21
312,REM_Component_K,System1,2009-03-03,3,3740,445
312,REM_Component_K,System1,2009-04-23,4,752,92
165,REM_Component_D, ,2006-04-16,3,2579,272
165,REM_Component_I, ,2006-09-14,3,117759,13823
165,REM_Component_I, ,2006-09-14,3,8520,897
165,REM_Component_B,System1,2006-10-17,3,118238,13875
165,REM_Component_B,System1,2006-10-17,3,4552,485
165,REM_Component_B,System3,2006-10-21,3,17365,1833
165,REM_Component_J, ,2006-10-23,3,118316,13883
165,REM_Component_J, ,2006-10-23,3,118327,13884
165,REM_Component_O, ,2008-09-25,3,118695,13861
1399,REM_Component_B,System3,2006-04-27,3,6156,646
1399,REM_Component_B,System3,2006-04-27,3,111211,13037
1399,REM_Component_F,System3,2006-04-27,3,10069,1065
1399,REM_Component_L, ,2006-04-27,3,10187,1077
1399,REM_Component_H, ,2006-08-29,3,54195,5951
1399,REM_Component_E, ,2006-09-10,3,113148,13235
1399,REM_Component_E, ,2006-09-10,3,57137,6289
1399,REM_Component_J, ,2006-09-21,3,18545,1957
1399,REM_Component_D, ,2006-09-25,3,113351,13259
1399,REM_Component_D, ,2006-09-30,4,13783,1450
1399,REM_Component_D, ,2006-10-06,3,177,18
1399,REM_Component_G,System2,2006-11-10,3,31955,3470
1399,REM_Component_J, ,2006-12-22,3,114671,13398
1399,REM_Component_J, ,2006-12-22,3,1374,146
1399,REM_Component_D, ,2007-01-14,3,8843,927
1399,REM_Component_D, ,2007-02-05,3,365,38
1399,REM_Component_G,System2,2007-02-10,3,1333,144
1399,REM_Component_J, ,2007-02-10,3,115421,13480
1399,REM_Component_J, ,2007-02-10,3,22179,2349
1399,REM_Component_G,System2,2007-03-09,3,115808,13520
1399,REM_Component_D, ,2007-04-02,3,0,0
1399,REM_Component_L, ,2007-04-11,3,15131,1596
1399,REM_Component_G,System2,2007-04-16,3,925,95
1399,REM_Component_G,System2,2007-07-19,3,2000,204
1399,REM_Component_F,System2,2007-07-25,3,28402,3015
1399,REM_Component_G,System2,2007-07-26,3,92,10
1399,REM_Component_A,System2,2007-08-16,3,22614,2379
1399,REM_Component_G,System2,2007-08-16,3,313,32
1399,REM_Component_I, ,2007-08-19,3,22077,2321
1399,REM_Component_A,System3,2007-11-18,3,119628,13914
1399,REM_Component_A,System3,2007-11-18,3,14573,1523
1399,REM_Component_H, ,2007-11-18,3,6636,695
1399,REM_Component_D, ,2007-11-25,3,11306,1179
1399,REM_Component_H, ,2007-12-24,3,19923,2093
1399,REM_Component_N, ,2008-08-03,2,101730,11565
1399,REM_Component_N, ,2008-08-03,2,87307,9703
1399,REM_Component_N, ,2008-08-03,2,73978,8150
1399,REM_Component_N, ,2008-08-03,2,10083,1053
1399,REM_Component_L, ,2009-04-19,4,4184,436
1399,REM_Component_O, ,2009-04-23,4,98760,11179
1399,REM_Component_E, ,2009-04-23,4,40011,4299
1399,REM_Component_E, ,2009-04-23,4,7309,769
1399,REM_Component_J, ,2009-04-23,4,5036,524
1399,REM_Component_J, ,2009-04-23,4,12060,1261
1399,REM_Component_J, ,2009-04-23,4,40539,4359
1399,REM_Component_J, ,2009-04-23,4,5786,606
1399,REM_Component_D, ,2009-04-23,4,6929,727
1399,REM_Component_D, ,2009-04-23,4,13637,1427
1399,REM_Component_D, ,2009-04-23,4,5112,534
1399,REM_Component_H, ,2009-04-23,4,313,35
1399,REM_Component_H, ,2009-04-23,4,49770,5403
1399,REM_Component_Q, ,2009-04-23,4,107882,12396
1399,REM_Component_F,System4,2009-04-23,4,30696,3255
1399,REM_Component_F,System2,2009-04-23,4,30959,3285
1399,REM_Component_F,System1,2009-04-23,4,30959,3285
1399,REM_Component_F,System3,2009-04-23,4,9246,967
1399,REM_Component_F,System1,2009-04-23,4,30959,3285
1399,REM_Component_F,System3,2009-04-23,4,21252,2234
1399,REM_Component_F,System2,2009-04-23,4,2557,270
1399,REM_Component_I, ,2009-04-24,4,29563,3133
1399,REM_Component_I, ,2009-04-24,4,2187,232
1399,REM_Component_I, ,2009-04-24,4,30959,3285
2640,REM_Component_A,System3,2006-03-28,3,2903,314
2640,REM_Component_A,System3,2006-03-28,3,23854,2593
2640,REM_Component_G,System3,2006-03-28,3,12781,1346
2640,REM_Component_J, ,2006-03-28,3,45949,5042
2640,REM_Component_D, ,2006-03-28,3,3618,391
2640,REM_Component_K,System1,2006-06-08,3,32792,3578
2640,REM_Component_A,System1,2006-08-10,3,111846,13079
2640,REM_Component_A, ,2006-08-10,3,17399,1828
2640,REM_Component_F,System2,2006-08-10,3,17399,1828
2640,REM_Component_N, ,2006-08-10,3,22965,2485
2640,REM_Component_N, ,2006-09-05,3,355,38
2640,REM_Component_B,System3,2006-10-15,3,24756,2683
2640,REM_Component_N, ,2006-12-13,3,11475,1216
2640,REM_Component_B,System4,2007-02-10,3,5704,610
2640,REM_Component_G,System4,2007-07-31,3,3359,418
2640,REM_Component_J, ,2007-08-05,3,7836,828
2640,REM_Component_H, ,2007-08-05,3,41431,4502
2640,REM_Component_J, ,2007-08-11,3,105,11
2640,REM_Component_A,System4,2007-09-11,3,117244,13645
2640,REM_Component_G,System4,2007-09-11,3,603,62
2640,REM_Component_G,System4,2007-09-19,3,120,14
2640,REM_Component_A,System4,2007-09-20,3,117364,13659
2640,REM_Component_H, ,2007-09-21,3,652,68
2640,REM_Component_A,System4,2007-09-27,3,228,25
2640,REM_Component_D, ,2007-10-11,3,14392,1518
2640,REM_Component_D, ,2007-11-15,3,8339,879
2640,REM_Component_I, ,2007-11-25,3,29443,3166
2640,REM_Component_B,System2,2007-12-31,3,20415,2147
2640,REM_Component_B,System3,2008-03-09,3,7049,741
2640,REM_Component_I, ,2008-05-19,3,58010,6323
2640,REM_Component_D, ,2008-07-21,3,12774,1357
2640,REM_Component_D, ,2008-09-19,3,4900,531
2640,REM_Component_G,System3,2008-10-22,3,13261,1413
2640,REM_Component_G,System3,2008-11-09,3,285,30
2640,REM_Component_B,System3,2008-11-14,3,3624,398
2640,REM_Component_D, ,2008-11-27,3,5455,592
2640,REM_Component_A,System3,2008-12-03,3,13879,1481
2640,REM_Component_B,System3,2008-12-03,3,269,30
2640,REM_Component_A,System3,2008-12-28,3,5048,533
2640,REM_Component_G,System3,2008-12-28,3,124120,14392
2640,REM_Component_L, ,2009-01-12,3,124354,14418
2640,REM_Component_D, ,2009-01-25,3,124375,14420
2640,REM_Component_E, ,2009-04-27,4,57119,6224
2640,REM_Component_E, ,2009-04-27,4,31097,3296
2640,REM_Component_F,System1,2009-04-27,4,29928,3170
2640,REM_Component_F,System3,2009-04-27,4,34362,3697
2640,REM_Component_F,System2,2009-04-27,4,33792,3637
2640,REM_Component_L, ,2009-04-27,4,103387,11670
2640,REM_Component_L, ,2009-04-27,4,21,3
2640,REM_Component_L, ,2009-04-27,4,87165,9614
2640,REM_Component_L, ,2009-04-27,4,37586,4059
2640,REM_Component_F,System1,2009-04-27,4,29928,3170
2640,REM_Component_F,System3,2009-04-27,4,29928,3170
2640,REM_Component_F,System4,2009-04-27,4,29928,3170
2640,REM_Component_F,System2,2009-04-27,4,12529,1342
2640,REM_Component_N, ,2009-04-27,4,12174,1304
2640,REM_Component_N, ,2009-04-27,4,92450,10265
2640,REM_Component_N, ,2009-04-27,4,37586,4059
2640,REM_Component_N, ,2009-04-27,4,10670,1142
