Aircraft,Component,System,Date,Reason,Time Hours,Time Cycles 
2640,REM_Component_I, ,2009-04-27,4,5989,653
2640,REM_Component_I, ,2009-04-27,4,3581,396
2640,REM_Component_I, ,2009-04-27,4,60453,6592
2640,REM_Component_O, ,2009-05-01,4,44201,4784
2640,REM_Component_O, ,2009-05-01,4,60453,6592
2640,REM_Component_J, ,2009-05-01,4,14504,1550
2640,REM_Component_J, ,2009-05-01,4,53412,5824
2640,REM_Component_J, ,2009-05-01,4,31727,3364
2640,REM_Component_D, ,2009-05-01,4,2647,293
2640,REM_Component_D, ,2009-05-01,4,16082,1722
2640,REM_Component_D, ,2009-05-01,4,0,1
2640,REM_Component_D, ,2009-05-01,4,1779,195
2640,REM_Component_H, ,2009-05-01,4,16839,1804
2640,REM_Component_H, ,2009-05-01,4,38358,4143
2640,REM_Component_H, ,2009-05-01,4,26325,2790
2640,REM_Component_H, ,2009-05-01,4,7011,762
2640,REM_Component_K,System1,2009-05-01,4,13477,1442
2640,REM_Component_P, ,2009-05-01,4,121294,14003
2640,REM_Component_Q, ,2009-05-01,4,76246,8381
2640,REM_Component_F,System4,2009-05-01,4,29928,3170
2640,REM_Component_F, ,2009-05-01,4,29928,3170
2640,REM_Component_M,System1,2009-05-02,4,33480,3576
2640,REM_Component_M,System4,2009-05-02,4,22392,2378
2640,REM_Component_M,System2,2009-05-02,4,26447,2898
2640,REM_Component_M,System3,2009-05-02,4,38103,4115
2640,REM_Component_A,System3,2009-05-02,4,370,41
2640,REM_Component_A,System4,2009-05-02,4,2612,289
2640,REM_Component_A,System2,2009-05-02,4,26447,2898
2640,REM_Component_A,System1,2009-05-02,4,1922,211
2640,REM_Component_A,System1,2009-05-02,4,5386,577
2640,REM_Component_A,System4,2009-05-02,4,3488,387
2640,REM_Component_G,System1,2009-05-02,4,1880,207
2640,REM_Component_G,System4,2009-05-02,4,22392,2378
2640,REM_Component_G,System2,2009-05-02,4,20172,2150
2640,REM_Component_G,System3,2009-05-02,4,703,79
2640,REM_Component_B,System2,2009-05-02,4,5484,599
2640,REM_Component_B,System1,2009-05-02,4,4328,463
2640,REM_Component_B,System4,2009-05-02,4,2612,289
2640,REM_Component_B,System3,2009-05-02,4,370,41
2640,REM_Component_C, ,2009-05-03,4,45424,4922
2766,REM_Component_D, ,2006-03-19,3,3782,399
2766,REM_Component_B,System1,2006-03-23,3,95539,10871
2766,REM_Component_B,System1,2006-03-23,3,530,54
2766,REM_Component_A,System2,2006-04-19,3,21438,2265
2766,REM_Component_B,System1,2006-04-23,3,430,44
2766,REM_Component_B, ,2006-05-25,3,436,45
2766,REM_Component_A, ,2006-05-26,3,3739,390
2766,REM_Component_B, ,2006-05-26,3,0,0
2766,REM_Component_B,System1,2006-06-28,3,455,48
2766,REM_Component_B,System1,2006-07-21,3,97172,11041
2766,REM_Component_A,System1,2006-07-28,3,97280,11053
2766,REM_Component_A,System1,2006-07-28,3,11247,1180
2766,REM_Component_B,System1,2006-07-28,3,97280,11053
2766,REM_Component_B,System1,2006-07-28,3,409,44
2766,REM_Component_G,System3,2006-08-05,3,97406,11065
2766,REM_Component_G,System3,2006-08-05,3,7933,831
2766,REM_Component_B,System1,2006-09-28,3,936,100
2766,REM_Component_B,System3,2006-10-13,3,4376,456
2766,REM_Component_A,System3,2006-10-17,3,98526,11185
2766,REM_Component_A,System3,2006-10-17,3,16179,1702
2766,REM_Component_A,System3,2006-10-19,3,98561,11189
2766,REM_Component_B,System3,2006-10-19,3,98561,11189
2766,REM_Component_B,System3,2006-10-19,3,97,10
2766,REM_Component_K,System1,2006-10-25,3,15929,1677
2766,REM_Component_B,System3,2006-11-01,3,187,20
2766,REM_Component_H, ,2006-11-02,3,6770,715
2766,REM_Component_B,System1,2006-11-26,3,1967,208
2766,REM_Component_K,System1,2006-11-29,3,540,56
2766,REM_Component_D, ,2006-12-17,3,99427,11278
2766,REM_Component_G,System3,2006-12-21,3,2101,221
2766,REM_Component_B,System1,2006-12-21,3,1291,133
2766,REM_Component_H, ,2006-12-24,3,791,80
2766,REM_Component_A,System4,2006-12-31,3,19044,2001
2766,REM_Component_H, ,2007-01-28,3,499,50
2766,REM_Component_H, ,2007-01-30,3,9,1
2766,REM_Component_D, ,2007-03-05,3,1084,111
2766,REM_Component_D, ,2007-03-11,3,68,8
2766,REM_Component_J, ,2007-03-12,3,23867,2515
2766,REM_Component_H, ,2007-03-12,3,554,59
2766,REM_Component_D, ,2007-03-14,3,23846,2512
2766,REM_Component_B,System1,2007-04-09,3,1836,188
2766,REM_Component_K,System1,2007-05-23,3,2394,246
2766,REM_Component_J, ,2007-05-31,3,15272,1598
2766,REM_Component_N, ,2007-05-31,3,101685,11511
2766,REM_Component_K,System1,2007-06-11,3,299,32
2766,REM_Component_A,System2,2007-07-07,3,29250,3095
2766,REM_Component_D, ,2007-08-12,3,1836,194
2766,REM_Component_B,System4,2007-09-06,3,3427,366
2766,REM_Component_D, ,2007-09-17,3,102935,11645
2766,REM_Component_D, ,2007-09-23,3,8063,842
2766,REM_Component_A,System1,2007-09-29,3,6691,702
2766,REM_Component_B,System4,2007-10-07,3,103229,11675
2766,REM_Component_B,System4,2007-10-07,3,453,46
2766,REM_Component_B,System2,2007-10-10,3,103267,11679
2766,REM_Component_B,System1,2007-10-11,3,2302,243
2766,REM_Component_D, ,2007-10-22,3,103418,11695
2766,REM_Component_D, ,2007-10-22,3,1003,104
2766,REM_Component_B,System4,2007-11-17,3,498,52
2766,REM_Component_A,System2,2007-11-25,3,6633,704
2766,REM_Component_G,System2,2007-11-26,3,14115,1502
2766,REM_Component_B,System1,2007-12-24,3,3710,392
2766,REM_Component_D, ,2008-01-07,3,1016,110
2766,REM_Component_A,System3,2008-01-16,3,13382,1404
2766,REM_Component_B,System1,2008-01-31,3,565,62
2766,REM_Component_D, ,2008-03-16,3,983,107
2766,REM_Component_B,System3,2008-03-22,3,105511,11922
2766,REM_Component_B,System3,2008-03-22,3,9065,964
2766,REM_Component_D, ,2008-03-23,3,94,10
2766,REM_Component_I, ,2008-03-23,3,13133,1385
2766,REM_Component_B,System3,2008-04-04,3,95,10
2766,REM_Component_D, ,2008-06-05,3,3517,374
2766,REM_Component_J, ,2008-07-03,3,5158,548
2766,REM_Component_J, ,2008-07-03,3,28998,3055
2766,REM_Component_D, ,2008-07-03,3,391,40
2766,REM_Component_B,System3,2008-07-03,3,1237,127
2766,REM_Component_B,System4,2008-09-05,3,3984,424
2766,REM_Component_A,System4,2008-09-10,3,12042,1274
2766,REM_Component_D, ,2008-10-24,3,108444,12235
2766,REM_Component_D, ,2008-10-24,3,7822,834
2766,REM_Component_D, ,2008-11-15,3,3259,349
2766,REM_Component_J, ,2008-11-16,3,49740,5345
2766,REM_Component_E, ,2008-12-11,3,109091,12307
2766,REM_Component_G,System4,2008-12-26,3,12319,1314
2766,REM_Component_A,System4,2009-01-15,2,10285,1102
2766,REM_Component_N, ,2009-01-20,3,15608,1648
2766,REM_Component_J, ,2009-01-24,3,109752,12377
2766,REM_Component_J, ,2009-01-24,3,0,0
2766,REM_Component_H, ,2009-01-30,3,80315,8738
2766,REM_Component_B,System2,2009-03-14,3,7256,823
2766,REM_Component_I, ,2009-03-14,3,4896,527
2766,REM_Component_D, ,2009-03-15,3,3584,392
2766,REM_Component_H, ,2009-03-16,3,42136,4474
2766,REM_Component_B,System2,2009-03-18,3,59,6
2766,REM_Component_F,System3,2009-04-11,3,18443,1954
1151,REM_Component_F,System1,2006-04-13,1,29067,3102
1151,REM_Component_F,System2,2006-04-13,1,29067,3102
1151,REM_Component_F,System1,2006-04-13,1,29067,3102
1151,REM_Component_F,System2,2006-04-13,1,1897,197
1151,REM_Component_F,System4,2006-04-17,1,29067,3102
1151,REM_Component_F,System3,2006-04-17,1,26467,2818
1151,REM_Component_O, ,2006-04-21,1,29063,3101
1151,REM_Component_O, ,2006-04-22,1,61711,6735
1151,REM_Component_O, ,2006-04-22,3,93599,10608
1151,REM_Component_F,System4,2006-04-22,1,29067,3102
1151,REM_Component_O, ,2006-04-24,1,57394,6250
1151,REM_Component_A, ,2006-05-15,3,0,0
1151,REM_Component_D, ,2006-05-19,3,14469,1525
1151,REM_Component_I, ,2006-05-20,3,33544,3627
1151,REM_Component_J, ,2006-05-21,3,10483,1108
1151,REM_Component_D, ,2006-05-21,3,10549,1114
1151,REM_Component_A,System3,2006-06-02,3,93740,10624
1151,REM_Component_A,System3,2006-06-02,3,3705,388
1151,REM_Component_B,System3,2006-06-02,3,93740,10624
1151,REM_Component_B,System3,2006-06-02,3,4317,452
1151,REM_Component_I, ,2006-06-02,3,10461,1108
1151,REM_Component_B,System2,2006-07-19,3,9571,1015
1151,REM_Component_J, ,2006-09-23,3,22653,2406
1151,REM_Component_B,System2,2006-10-26,3,4193,445
1151,REM_Component_J, ,2006-11-20,3,899,98
1151,REM_Component_J, ,2006-11-23,3,96321,10902
1151,REM_Component_D, ,2006-11-23,3,96321,10902
1151,REM_Component_D, ,2006-11-23,3,2722,294
1151,REM_Component_B,System1,2006-11-23,3,18617,2337
1151,REM_Component_B,System3,2006-11-23,3,6067,636
1151,REM_Component_I, ,2006-11-23,3,0,0
1151,REM_Component_I, ,2006-12-14,3,2898,310
1151,REM_Component_D, ,2007-02-04,3,20714,2195
1151,REM_Component_A,System1,2007-02-09,2,220,22
1151,REM_Component_H, ,2007-04-04,3,14493,1537
1151,REM_Component_G,System1,2007-07-06,3,2219,232
1151,REM_Component_G,System4,2007-07-06,3,6940,734
1151,REM_Component_D, ,2007-10-30,3,7547,801
1151,REM_Component_B,System4,2007-12-27,3,101935,11495
1151,REM_Component_N, ,2008-02-21,3,19047,2021
1151,REM_Component_A,System2,2008-04-03,3,103155,11629
1151,REM_Component_J, ,2008-04-05,3,6834,727
1151,REM_Component_I, ,2008-04-24,3,60153,6521
1151,REM_Component_D, ,2008-04-27,3,7039,747
1151,REM_Component_G,System2,2008-05-03,3,16605,1742
1151,REM_Component_D, ,2008-09-13,3,8008,857
1151,REM_Component_J, ,2008-09-26,3,32385,3446
1151,REM_Component_J, ,2008-09-27,3,0,0
1151,REM_Component_A,System2,2008-11-24,3,106358,11974
1151,REM_Component_A,System2,2008-11-24,3,3203,345
1151,REM_Component_D, ,2008-11-24,3,5212,565
1151,REM_Component_B,System2,2008-11-24,3,13388,1415
1151,REM_Component_A,System4,2009-03-15,3,9528,1022
1151,REM_Component_B,System4,2009-03-15,3,3301,358
1710,REM_Component_B,System3,2006-03-29,3,16777,1763
1710,REM_Component_A,System4,2006-04-25,3,14721,1543
1710,REM_Component_J, ,2006-05-19,3,92288,10427
1710,REM_Component_A,System3,2006-07-07,3,10092,1061
1710,REM_Component_A,System2,2006-08-17,3,12039,1264
1710,REM_Component_D, ,2006-08-18,3,16900,1777
1710,REM_Component_B,System2,2006-08-18,3,5808,616
1710,REM_Component_A,System2,2006-09-16,3,93829,10591
1710,REM_Component_B,System2,2006-09-16,3,397,40
1710,REM_Component_A,System4,2006-10-11,3,94204,10629
1710,REM_Component_A,System4,2006-10-11,3,2253,238
1710,REM_Component_B,System2,2006-10-12,3,375,38
1710,REM_Component_L, ,2006-12-16,3,95151,10729
1710,REM_Component_B,System3,2006-12-17,3,95151,10729
1710,REM_Component_B,System3,2006-12-20,3,3632,383
1710,REM_Component_B,System1,2007-02-08,3,4913,514
1710,REM_Component_B,System3,2007-02-11,3,96013,10818
1710,REM_Component_B,System4,2007-04-15,3,19823,2079
1710,REM_Component_D, ,2007-05-05,3,8568,902
1710,REM_Component_B,System4,2007-05-19,3,97515,10977
1710,REM_Component_B,System4,2007-05-26,3,629,67
1710,REM_Component_I, ,2007-06-26,3,32184,3400
1710,REM_Component_G,System1,2007-08-14,3,20394,2152
1710,REM_Component_A,System2,2007-09-07,3,24253,2553
1710,REM_Component_B,System3,2007-10-18,3,4617,486
1710,REM_Component_H, ,2007-11-21,3,37479,3968
1710,REM_Component_J, ,2007-11-24,3,8042,846
1710,REM_Component_D, ,2007-11-24,3,23307,2448
1710,REM_Component_B,System4,2007-12-14,3,3121,330
1710,REM_Component_A,System3,2008-01-27,3,101218,11368
1710,REM_Component_E, ,2008-06-22,3,45920,4905
1710,REM_Component_B,System4,2008-09-02,3,5148,576
1710,REM_Component_B,System2,2008-09-27,3,9949,1052
1710,REM_Component_F,System1,2008-11-05,3,14909,1574
1710,REM_Component_G,System1,2009-03-20,3,106567,11946
1710,REM_Component_G,System1,2009-03-20,3,4084,444
1710,REM_Component_A,System1,2009-03-20,3,11029,1172
1710,REM_Component_A,System1,2009-03-20,3,0,0
1710,REM_Component_A,System2,2009-05-05,3,107168,12009
1710,REM_Component_G,System2,2009-05-07,3,107186,12011
1710,REM_Component_A,System2,2009-05-08,3,39,4
1950,REM_Component_G,System3,2006-04-07,3,6653,696
1950,REM_Component_B,System3,2006-04-21,3,8738,916
1950,REM_Component_B,System3,2006-04-21,3,82075,9155
1950,REM_Component_B,System4,2006-04-21,3,82075,9155
1950,REM_Component_H, ,2006-04-21,3,14439,1516
1950,REM_Component_F,System4,2006-04-21,3,38497,4175
1950,REM_Component_D, ,2006-05-26,3,82579,9207
1950,REM_Component_D, ,2006-05-26,3,2333,240
1950,REM_Component_N, ,2006-05-30,3,22120,2340
1950,REM_Component_B,System4,2006-06-04,3,82670,9217
1950,REM_Component_B,System3,2006-06-04,3,595,62
1950,REM_Component_G,System3,2006-06-12,3,923,96
1950,REM_Component_J, ,2006-06-13,3,22168,2344
1950,REM_Component_A,System2,2006-07-14,3,31981,3429
1950,REM_Component_B,System2,2006-07-15,3,18984,2000
1950,REM_Component_F,System3,2006-08-07,1,39742,4308
1950,REM_Component_F,System2,2006-08-07,1,39742,4308
1950,REM_Component_F,System1,2006-08-07,1,39742,4308
1950,REM_Component_F,System4,2006-08-07,1,1245,133
1950,REM_Component_F,System1,2006-08-07,1,39742,4308
1950,REM_Component_F,System2,2006-08-10,1,34091,3676
1950,REM_Component_F,System3,2006-08-16,1,39742,4308
1950,REM_Component_F,System4,2006-08-16,1,11393,1197
1950,REM_Component_A, ,2006-08-22,3,84,9
1950,REM_Component_H, ,2006-08-22,3,35803,3867
1950,REM_Component_B, ,2006-08-26,3,64,7
1950,REM_Component_I, ,2006-08-29,3,4,2
1950,REM_Component_I, ,2006-08-29,3,24261,2581
1950,REM_Component_G, ,2006-08-31,3,23256,2475
1950,REM_Component_H, ,2006-08-31,3,5,3
1950,REM_Component_I, ,2006-08-31,3,42196,4576
1950,REM_Component_H, ,2006-09-01,3,12,1
1950,REM_Component_I, ,2006-09-13,3,9003,947
1950,REM_Component_D, ,2006-10-18,3,6961,731
1950,REM_Component_H, ,2006-11-09,3,947,102
1950,REM_Component_I, ,2007-01-11,3,85236,9494
1950,REM_Component_I, ,2007-01-11,3,1730,184
1950,REM_Component_A,System1,2007-03-01,3,86037,9577
1950,REM_Component_B,System2,2007-03-05,3,86082,9581
1950,REM_Component_B,System2,2007-03-05,3,0,0
1950,REM_Component_B,System2,2007-03-09,3,44,4
1950,REM_Component_D, ,2007-03-12,3,6565,690
1950,REM_Component_B,System4,2007-03-12,3,22615,2392
1950,REM_Component_A,System2,2007-03-15,3,2857,303
1950,REM_Component_B,System2,2007-03-15,3,2857,303
1950,REM_Component_B,System4,2007-04-09,3,388,42
1950,REM_Component_B,System1,2007-04-12,3,20786,2188
1950,REM_Component_A,System2,2007-05-25,3,12233,1284
1950,REM_Component_B,System2,2007-06-17,3,1412,144
1950,REM_Component_K,System1,2007-06-23,3,8680,908
1950,REM_Component_A,System2,2007-09-01,3,88731,9853
1950,REM_Component_A,System2,2007-09-08,3,1629,168
1950,REM_Component_A,System2,2007-09-15,3,188,20
1950,REM_Component_B,System2,2007-09-15,3,1381,144
1950,REM_Component_A,System1,2007-09-23,3,3917,407
1950,REM_Component_B,System3,2007-09-24,3,18,2
1950,REM_Component_D, ,2007-10-21,3,21414,2246
1950,REM_Component_A,System1,2007-11-22,3,89915,9977
1950,REM_Component_K,System1,2008-01-20,3,3173,333
1950,REM_Component_B,System3,2008-01-21,3,1743,183
1950,REM_Component_B,System3,2008-02-15,3,341,38
1950,REM_Component_D, ,2008-03-06,1,8850,933
1950,REM_Component_B,System2,2008-03-19,3,2204,235
1950,REM_Component_A,System1,2008-04-05,3,91762,10177
1950,REM_Component_N, ,2008-04-17,3,70050,7642
1950,REM_Component_B,System2,2008-05-10,3,674,76
1950,REM_Component_B,System1,2008-05-31,3,101,11
1950,REM_Component_D, ,2008-08-30,3,4421,477
1950,REM_Component_J, ,2008-09-06,3,11064,1175
1950,REM_Component_B,System2,2008-10-01,3,1809,196
1950,REM_Component_J, ,2008-10-10,3,384,42
1950,REM_Component_D, ,2008-10-12,3,2827,308
1950,REM_Component_K,System1,2008-11-03,3,3755,408
1950,REM_Component_D, ,2008-11-18,3,515,54
1950,REM_Component_D, ,2008-11-20,3,20,2
1950,REM_Component_A,System2,2008-11-28,3,5455,587
1950,REM_Component_G,System2,2009-01-11,3,6155,661
1950,REM_Component_B,System4,2009-02-26,3,96258,10658
2436,REM_Component_B,System4,2006-04-22,3,1729,183
2436,REM_Component_B,System1,2006-07-28,3,10310,1090
2436,REM_Component_A,System1,2006-08-16,3,3822,401
2436,REM_Component_A,System1,2006-08-21,3,77561,8517
2436,REM_Component_A,System1,2006-08-21,3,74,8
2436,REM_Component_K,System1,2006-08-23,3,34659,3711
2436,REM_Component_B,System1,2006-09-04,3,77754,8537
2436,REM_Component_A,System4,2006-09-09,3,77835,8547
2436,REM_Component_A,System4,2006-09-09,3,14443,1514
2436,REM_Component_B,System1,2006-10-12,3,577,66
2436,REM_Component_D, ,2006-11-02,3,14739,1550
2436,REM_Component_D, ,2006-11-02,3,78644,8637
2436,REM_Component_A,System3,2007-02-09,3,8067,855
2436,REM_Component_A,System3,2007-02-10,3,80211,8805
2436,REM_Component_A,System3,2007-02-10,3,80211,8805
2436,REM_Component_B,System3,2007-02-10,3,21323,2253
2436,REM_Component_D, ,2007-02-17,3,7379,783
2436,REM_Component_A,System1,2007-04-22,3,3639,390
2436,REM_Component_J, ,2007-04-22,3,81200,8907
2436,REM_Component_J, ,2007-04-22,3,36227,3862
2436,REM_Component_D, ,2007-04-22,3,6767,720
2436,REM_Component_A,System1,2007-06-22,3,82112,9001
2436,REM_Component_G,System1,2007-07-04,3,8730,921
2436,REM_Component_H, ,2007-07-04,3,18884,1984
2436,REM_Component_G,System1,2007-07-12,3,131,14
2436,REM_Component_A,System1,2007-07-19,3,8477,896
2436,REM_Component_F,System3,2007-07-26,1,37395,3981
2436,REM_Component_F,System4,2007-07-28,1,37395,3981
2436,REM_Component_F,System2,2007-07-28,1,37395,3981
2436,REM_Component_F,System4,2007-07-28,1,37395,3981
2436,REM_Component_F,System3,2007-07-28,1,37395,3981
2436,REM_Component_F,System1,2007-07-28,1,37395,3981
2436,REM_Component_F,System2,2007-07-29,1,37395,3981
2436,REM_Component_F,System1,2007-09-08,3,37395,3981
2436,REM_Component_A, ,2007-10-04,3,82545,9046
2436,REM_Component_A,System1,2007-10-04,3,1345,139
2436,REM_Component_J, ,2007-10-07,3,1358,140
2436,REM_Component_A,System3,2007-10-08,3,2347,242
2436,REM_Component_D, ,2007-10-08,3,1358,140
2436,REM_Component_A,System1,2007-11-09,3,512,57
2436,REM_Component_B,System1,2007-11-12,3,4768,504
2436,REM_Component_B,System1,2007-11-17,3,71,8
2436,REM_Component_B,System1,2008-02-25,2,7100,760
2436,REM_Component_D, ,2008-04-30,3,6450,682
2436,REM_Component_A,System4,2008-05-04,3,9796,1177
2436,REM_Component_A,System1,2008-06-04,3,2519,264
2436,REM_Component_G,System1,2008-06-08,3,3211,340
2436,REM_Component_J, ,2008-07-03,3,42115,4493
2436,REM_Component_D, ,2008-07-03,3,898,92
2436,REM_Component_A,System2,2008-07-19,3,19035,2021
2436,REM_Component_H, ,2008-08-14,3,17993,1908
2436,REM_Component_D, ,2008-08-29,3,6417,676
2436,REM_Component_B,System1,2008-09-19,3,3419,369
2436,REM_Component_A,System4,2008-10-14,3,87374,9561
2436,REM_Component_B,System4,2008-10-14,3,3312,350
2436,REM_Component_D, ,2008-10-23,3,4951,528
2436,REM_Component_I, ,2009-03-20,3,26176,2768
2436,REM_Component_A,System2,2009-05-01,3,90201,9869
2436,REM_Component_A,System2,2009-05-01,3,45051,4804
2838,REM_Component_B,System3,2006-04-05,3,2528,315
2838,REM_Component_B,System3,2006-04-09,3,66,9
2838,REM_Component_J, ,2006-04-22,3,15792,1903
2838,REM_Component_H, ,2006-05-05,3,9493,1154
2838,REM_Component_D, ,2006-05-15,3,67946,7723
2838,REM_Component_D, ,2006-05-15,3,11223,1376
2838,REM_Component_J, ,2006-05-21,3,68017,7732
2838,REM_Component_D, ,2006-05-21,3,71,9
2838,REM_Component_B,System3,2006-05-28,3,641,77
2838,REM_Component_B,System3,2006-06-03,3,67,10
2838,REM_Component_B,System3,2006-06-12,3,68311,7771
2838,REM_Component_B,System3,2006-06-12,3,121,15
2838,REM_Component_H, ,2006-07-18,3,7309,909
2838,REM_Component_I, ,2006-07-18,3,34705,4007
2838,REM_Component_H, ,2006-09-05,3,69531,7918
2838,REM_Component_H, ,2006-09-05,3,1745,214
2838,REM_Component_B,System3,2006-10-08,3,1691,202
2838,REM_Component_D, ,2006-12-22,3,13703,1666
2838,REM_Component_A,System3,2006-12-25,3,71139,8101
2838,REM_Component_A,System3,2006-12-25,3,4081,488
2838,REM_Component_A,System2,2007-01-01,3,9750,1190
2838,REM_Component_A,System3,2007-02-15,3,71708,8168
2838,REM_Component_A,System3,2007-02-15,3,569,67
2838,REM_Component_B,System2,2007-03-18,3,14747,1792
2838,REM_Component_B,System2,2007-03-19,3,15,2
2838,REM_Component_A,System2,2007-03-21,3,25957,3062
2838,REM_Component_N, ,2007-03-30,3,72099,8219
2838,REM_Component_D, ,2007-04-11,3,17389,2109
2838,REM_Component_H, ,2007-04-16,3,2791,330
2838,REM_Component_A,System2,2007-04-25,3,0,0
2838,REM_Component_B,System2,2007-04-25,3,72445,8263
2838,REM_Component_B,System2,2007-04-25,3,470,60
2838,REM_Component_A,System2,2007-04-29,3,481,61
2838,REM_Component_B,System4,2007-06-12,3,4557,547
2838,REM_Component_B,System3,2007-06-25,3,2177,269
2838,REM_Component_H, ,2007-08-11,3,9201,1115
2838,REM_Component_B,System3,2007-08-25,3,752,86
2838,REM_Component_B,System3,2007-09-22,2,4472,529
2838,REM_Component_D, ,2007-10-22,3,3778,454
2838,REM_Component_B,System3,2007-11-06,3,997,117
2838,REM_Component_B,System3,2007-11-09,3,34,5
2838,REM_Component_B,System2,2007-11-13,3,2713,321
2838,REM_Component_A,System1,2007-12-23,3,16938,2044
2838,REM_Component_A,System2,2008-01-26,3,76230,8711
2838,REM_Component_D, ,2008-02-12,3,76415,8733
2838,REM_Component_D, ,2008-02-12,3,4155,494
2838,REM_Component_D, ,2008-02-12,3,14088,1705
2838,REM_Component_A,System3,2008-03-13,3,539,66
2838,REM_Component_D, ,2008-05-23,3,1337,168
2838,REM_Component_G,System2,2008-06-13,3,21957,2665
2838,REM_Component_B,System2,2008-07-09,2,42,4
2838,REM_Component_B,System4,2008-12-15,3,7482,875
2838,REM_Component_F,System3,2009-01-02,1,38825,4556
2838,REM_Component_F,System2,2009-01-30,1,38825,4556
2838,REM_Component_F,System4,2009-01-31,1,38825,4556
2838,REM_Component_F,System1,2009-02-01,1,38825,4556
2838,REM_Component_F,System3,2009-02-01,1,38825,4556
2838,REM_Component_F,System1,2009-02-01,1,38825,4556
2838,REM_Component_F,System4,2009-02-01,1,20182,2429
2838,REM_Component_F,System2,2009-02-01,1,8567,1010
